current_ratio,debt_to_equity,ebitda_margin,icr,dscr,altman_z_score,industry,defaulted_in_12_months
0.2884,1.7103,15.9149,10.2455,3.9941,6.6881,Logistics,0
3.295,4.0499,36.9812,12.1093,0.1585,4.9429,Logistics,0
1.271,1.1914,34.3802,1.4087,3.7517,-0.1395,Retail,0
0.649,1.1219,35.2007,13.1111,1.9615,-1.6897,Retail,0
2.8476,2.5225,29.5617,3.4773,0.1037,6.6466,SaaS,1
2.59,1.3042,-2.2048,-1.7721,0.0659,1.9633,Logistics,0
3.5344,0.0454,40.3459,12.3377,0.528,0.6386,Retail,1
2.9933,3.2415,42.541,14.011,2.3589,3.6167,Construction,0
3.2532,2.5555,-6.4093,9.1445,-0.3843,2.209,Construction,0
1.2717,2.2276,-10.8681,1.9344,4.4423,4.5167,SaaS,0
0.8743,4.8348,48.2923,2.2797,2.0244,2.8379,SaaS,0
3.0523,2.856,40.7827,5.9321,4.4401,4.9723,Retail,1
3.266,4.3172,42.5265,13.2631,-1.6752,6.5342,Construction,0
3.9639,0.6973,42.0463,0.5432,0.3983,-0.0444,SaaS,1
1.7679,2.846,17.9181,12.0416,-1.8403,1.2943,SaaS,0
1.6137,4.3399,25.2481,2.9521,-0.0942,2.3682,Logistics,1
3.1504,2.9155,18.1754,11.746,4.034,7.6206,Retail,0
1.4951,3.5901,-16.4156,13.6446,-1.7437,1.6533,SaaS,0
3.7369,1.8602,32.1852,5.2674,1.053,1.811,Retail,0
3.462,0.4622,15.3732,4.2059,-1.177,4.5347,Construction,0
1.8302,2.2895,25.3396,11.6378,0.9179,2.192,Retail,0
3.0533,1.9724,15.1848,7.0012,3.872,7.5122,SaaS,0
3.0673,4.3353,14.4268,9.6356,2.3615,6.9447,Logistics,0
0.5919,1.22,-7.9748,8.5881,3.1573,3.1341,Retail,0
3.6297,4.8337,-0.49,0.5991,0.4437,4.4478,Retail,0
2.12,4.7907,-8.8803,12.3614,4.6108,-1.4197,Construction,1
3.3405,1.2382,-6.3034,1.3282,2.9648,4.9573,Logistics,0
1.4162,1.7403,48.1084,13.8488,0.9526,5.072,Retail,0
3.603,4.4778,-9.2821,2.2597,0.9853,1.592,Logistics,0
1.679,4.8331,-1.1511,10.476,4.4308,0.1968,SaaS,1
0.2412,2.2172,21.3413,2.8391,2.0348,7.1508,Logistics,0
3.6405,1.605,22.7125,3.4024,2.9447,2.267,SaaS,0
0.5469,2.6305,-9.2218,3.27,0.9192,4.5371,Construction,0
1.4134,3.4388,35.5602,10.7142,-0.4342,-1.6667,Construction,1
3.8102,1.3674,34.9642,7.4659,3.0649,2.1407,Construction,0
3.8123,3.6824,-3.3878,13.0102,2.2548,6.1726,SaaS,0
2.3791,0.2583,0.2066,3.2253,1.5094,1.8758,Retail,0
2.601,0.2465,45.6592,9.7639,2.3681,4.0316,SaaS,0
1.9041,1.9314,37.797,10.8001,-0.542,0.0986,Logistics,1
1.3142,1.7674,28.8458,0.5752,3.5576,2.1653,Logistics,0
1.4489,1.5782,-14.2437,4.81,4.6371,7.2764,SaaS,0
2.7556,2.4551,9.2785,6.2079,4.2377,3.6645,Construction,0
3.059,1.6037,19.1511,4.0467,0.2501,7.0193,Construction,1
3.208,0.9613,-6.8812,3.4759,0.842,7.0202,Logistics,0
3.2005,1.5473,11.3759,9.6691,3.6588,7.4415,Logistics,0
0.5466,4.8745,22.0718,1.6697,2.1658,6.9539,Retail,0
2.0788,2.0556,2.9164,10.0596,1.8354,-1.9672,Retail,0
0.4187,2.2236,34.6661,13.8958,4.4865,7.3401,Retail,0
2.2882,2.8827,38.8315,7.6084,1.7522,-0.6254,Logistics,0
1.8778,4.9167,2.6527,8.3944,1.6046,-1.6007,Retail,0
3.5733,1.208,38.706,-0.8281,-1.7059,-1.4461,Logistics,1
1.5335,3.4064,-12.7496,12.6961,-1.5141,1.4892,Logistics,0
0.6449,3.5799,38.641,2.8526,-1.9481,4.208,SaaS,1
0.7434,3.0366,-9.3075,8.4559,4.3927,2.0231,Retail,1
3.0937,0.4429,-14.1951,14.6449,0.8587,-1.7445,SaaS,1
2.5492,3.3844,24.9243,8.1235,1.2799,2.7648,SaaS,0
0.5843,0.3205,13.0356,10.3201,3.9177,2.4213,Retail,1
0.5196,2.9807,43.5523,5.5704,2.2647,5.5685,Logistics,0
2.8637,3.6979,5.4232,-0.9738,2.2665,0.7961,Logistics,0
0.4765,1.0548,0.1007,11.5592,0.0757,0.1753,Logistics,1
3.3231,4.2081,15.0514,-1.405,3.8374,0.5594,Retail,0
2.8837,0.1518,11.9162,9.9112,-0.8392,1.0374,Logistics,1
0.5091,4.2191,4.11,-1.6103,-1.628,3.9916,SaaS,1
0.5224,2.3016,28.5619,12.6592,-0.6588,2.7153,Construction,0
3.9492,1.0879,33.1693,0.6798,-0.1258,1.3689,Retail,0
1.6222,0.6689,39.7089,6.7426,-0.0238,1.7431,Construction,1
1.6084,4.7665,48.1,8.1516,2.6936,1.7092,SaaS,1
3.2886,0.3633,-1.3341,5.7783,-0.4752,7.7241,Construction,0
3.7995,0.9955,30.1265,3.793,2.7366,0.33,SaaS,0
3.9468,1.7391,7.5981,5.9528,-1.3621,6.1806,Construction,0
3.0628,3.1012,27.3957,3.2941,-0.9696,5.0821,Construction,1
1.6298,2.724,13.3187,5.4481,1.5618,-1.9443,Logistics,0
0.5173,0.6282,49.5641,4.1015,4.4533,7.9318,Construction,0
3.1532,1.4486,31.0231,7.6255,4.017,5.5644,SaaS,0
2.3219,1.1938,46.6744,2.0447,4.7813,4.8245,SaaS,0
1.812,1.0677,38.4479,14.8072,2.5534,2.0532,SaaS,0
3.6441,2.0557,43.2031,6.5148,2.7307,3.552,Retail,0
0.6226,3.5202,37.0093,1.3008,2.3752,0.5327,SaaS,0
2.072,1.0873,12.1411,6.1101,2.3597,-1.6452,Retail,0
0.2431,1.8334,-2.3748,12.7291,-0.9702,6.3602,SaaS,1
1.9809,1.9546,5.9224,-1.6293,1.8062,6.9648,Retail,0
0.414,4.8823,-18.5835,9.5524,0.7025,-0.3753,Construction,1
0.6515,4.7733,16.6795,7.3155,1.0978,5.8706,Construction,0
0.6466,4.0007,15.354,0.8825,1.6652,5.4115,SaaS,0
2.667,1.2083,16.7675,11.8971,-1.1012,-0.2162,Retail,1
3.035,0.3402,48.1822,4.271,0.5164,2.2183,Logistics,0
2.4168,1.5845,43.8018,2.9946,-1.5559,2.2276,Logistics,0
3.8563,1.334,-8.6801,12.0781,4.8577,5.5996,Logistics,0
1.6245,2.5296,5.8218,8.8549,-1.1703,6.3766,Construction,0
1.2857,3.8886,9.6769,13.2704,-0.1903,-1.0522,Construction,1
3.5007,4.2916,5.2373,8.708,4.2391,3.6297,Retail,0
1.0497,4.2243,35.8947,10.5939,1.379,5.6175,SaaS,0
3.8602,1.7984,16.6826,12.2196,-1.0505,5.8619,Construction,0
0.2462,3.4362,20.047,-1.0694,0.6896,-0.5201,SaaS,1
3.8855,1.5642,39.7109,11.1928,-1.1889,3.2551,Logistics,0
0.364,0.3045,36.415,8.433,-0.5985,6.5756,Logistics,0
3.5863,3.5078,-10.7452,-0.8184,-1.6358,1.1852,SaaS,0
2.2053,0.0491,29.974,6.6458,1.0676,2.2512,Retail,0
3.9733,2.0459,10.4805,-0.5982,3.6465,6.0436,Logistics,0
0.4804,1.6469,0.6254,10.5111,2.1018,-1.1068,Retail,1
2.3046,3.4669,-16.4987,7.2905,2.2444,6.5949,Logistics,0
3.8833,3.8312,14.1075,14.2108,-0.5959,1.1116,Construction,1
2.1878,1.5205,4.8806,1.1133,0.4073,-1.9855,Logistics,1
2.5917,4.0581,-2.3941,8.3026,3.9167,0.3416,Retail,1
2.8438,1.4696,28.627,1.5969,-1.385,-1.105,Construction,1
1.9273,2.2316,33.864,8.4391,4.0055,-1.0762,Logistics,0
2.5847,3.6351,-2.8647,10.285,1.3858,4.9284,Construction,0
2.4204,3.4646,-16.5387,10.2792,3.86,0.1398,Construction,0
3.6244,4.9368,39.4127,11.8563,0.226,7.3474,Logistics,0
0.3727,1.1258,-19.3028,12.5104,0.3719,3.1644,SaaS,0
1.2677,3.3116,45.5979,-0.6864,3.2612,2.601,SaaS,0
3.8116,3.0484,23.9334,3.8355,3.495,2.3428,Retail,0
3.583,4.5755,2.5293,9.6811,-0.3925,4.9259,Retail,1
1.9315,0.7818,-2.7465,6.476,4.8101,2.5226,Logistics,0
2.5565,3.759,-19.3696,1.2415,-1.4086,-0.714,Construction,0
1.254,2.8413,-3.517,7.3961,-1.5205,6.8017,Construction,0
0.9149,1.3733,-10.359,4.9264,2.1685,2.284,SaaS,0
1.9621,2.3722,22.8516,4.6307,3.0592,-1.26,SaaS,0
1.5427,1.6689,-8.3418,11.7658,4.7262,3.2937,Construction,0
2.4179,2.8966,17.0041,4.9292,0.8346,4.4735,Construction,0
0.4954,4.445,21.3081,-1.5503,-1.823,0.7558,Retail,1
3.9027,2.8465,0.8629,-1.0129,2.2203,6.0034,Construction,0
3.9476,3.1586,-17.5455,12.5561,0.0279,4.6978,Construction,1
2.853,2.5937,-17.3922,14.3302,1.0306,4.5034,Logistics,0
2.2372,0.2558,-18.1557,9.703,1.4193,2.2082,Construction,0
1.3762,1.1643,31.7387,4.1943,-1.5484,7.6192,SaaS,1
3.2924,2.46,2.2607,13.9562,1.4019,0.7419,SaaS,0
2.802,1.5512,35.741,9.2677,0.9842,3.7771,Retail,0
0.8179,0.9088,10.2213,12.3537,2.9878,1.0906,Retail,0
3.6615,2.5207,11.7099,11.0195,2.5197,5.448,Logistics,0
3.3256,1.614,15.9018,4.4454,-0.7035,-1.5221,Retail,1
3.8092,1.2905,29.9122,6.1379,-0.557,-1.5411,Construction,1
2.9577,2.3199,-0.8548,1.1642,-0.243,6.1086,Construction,0
2.531,0.6664,-11.4889,2.9642,-0.7473,2.3427,Logistics,0
1.7893,4.6387,18.924,11.2281,2.6005,1.4118,SaaS,0
3.7444,4.3385,2.8884,13.1976,4.961,4.0753,Construction,0
3.491,3.5381,10.9744,10.3158,2.5648,5.019,Construction,0
0.3718,0.5311,25.2863,5.908,2.2468,0.012,Logistics,0
0.3002,3.8794,14.5888,-0.5293,0.8695,-0.1457,SaaS,1
1.6306,4.0398,23.4195,-1.0319,0.1881,7.5815,Retail,0
3.2801,3.8388,18.094,4.3635,4.3775,3.8966,Construction,0
3.9516,0.5698,31.7857,5.885,4.783,1.9012,SaaS,0
0.7716,3.2195,29.4156,8.3551,1.4774,6.0144,Logistics,0
2.4577,4.1716,17.3933,-1.8897,0.0314,3.2516,Logistics,0
1.6474,2.8868,27.5232,14.8253,3.3909,0.4166,SaaS,0
3.8857,3.232,41.1492,4.187,-1.0728,0.0674,Logistics,1
3.4001,2.2918,10.259,12.4176,3.3591,1.9686,Retail,0
3.3856,2.6435,8.8934,7.0944,3.7326,6.599,SaaS,0
1.981,0.1719,33.4972,0.2175,-1.1257,-1.3855,Retail,1
1.7763,3.1948,20.7788,11.5586,4.838,0.1853,Logistics,0
1.2389,0.4072,-15.0295,10.0671,4.8986,6.9315,Retail,0
0.4142,2.1751,42.4478,6.9664,4.557,-0.7827,Retail,0
3.4859,1.4633,-17.8452,6.7474,1.4722,4.2963,Retail,0
3.289,2.7271,32.3877,-0.5128,-0.2775,0.1351,Retail,0
3.9989,0.6671,33.1156,9.1494,2.0741,4.0587,SaaS,0
3.9872,3.4582,46.7178,13.4912,0.9395,1.831,Logistics,0
2.3106,3.9751,-16.2106,-0.4148,-0.5584,-0.9832,Logistics,1
3.1222,0.8168,21.78,2.4797,0.9657,3.8248,Construction,0
3.7901,0.5216,9.9488,13.3392,2.6472,4.8304,Retail,0
3.4287,0.7276,3.1443,2.8338,-1.5036,4.8027,Retail,0
1.1399,4.3856,-13.6777,9.117,0.3339,4.3703,Construction,0
1.9121,2.6409,19.3858,7.0919,-1.8754,3.0022,Construction,0
0.6908,2.3363,13.5329,8.1376,3.2465,3.1947,Retail,0
3.8254,0.5336,-12.6812,5.0684,2.4848,4.3564,Logistics,0
2.5035,3.2478,22.8743,3.0999,-1.5613,4.9026,Construction,0
1.0688,4.34,31.6567,-1.1749,4.7532,4.5488,Retail,0
2.7525,4.1409,33.7095,10.6528,-1.8416,3.8695,Logistics,0
2.5489,3.1303,43.3761,10.6836,2.1297,-0.4416,SaaS,0
1.561,0.3764,8.663,9.4023,3.4346,0.1062,Construction,0
0.6315,0.562,46.7151,8.9418,3.5153,0.6022,Construction,0
2.752,0.2465,40.5801,2.1432,-1.76,7.1966,Logistics,0
2.1772,1.2874,0.7551,-1.6201,4.3449,5.594,SaaS,0
3.1348,0.6783,-8.8502,11.7482,4.4292,3.5287,Logistics,0
2.1766,1.3002,10.4773,6.3494,1.9297,0.5206,Construction,0
3.4383,1.9253,8.1329,3.2162,1.3746,-0.8911,SaaS,0
2.2972,4.7149,20.3004,-0.2672,-1.6859,6.9876,Retail,1
2.3316,3.0519,20.837,-0.9337,1.9337,6.9267,Construction,0
3.5313,4.1749,32.4991,3.9307,0.8657,-0.893,Logistics,1
1.7332,3.5518,15.6923,11.6805,3.4096,5.9722,Logistics,0
0.7093,0.5625,-12.6624,13.6183,0.8272,2.4665,Logistics,0
0.3094,3.6796,40.0804,13.2448,2.7851,1.2397,Logistics,1
3.0695,1.3755,1.6835,13.64,-1.2901,5.391,Logistics,0
2.5572,3.1955,47.9908,13.4313,-1.0693,4.1433,Construction,0
2.8755,1.7048,-11.7498,6.9628,-1.022,5.8003,SaaS,0
1.0093,4.9884,47.0776,1.7301,-1.6813,-1.2567,Logistics,1
0.7182,1.3178,-13.6292,11.5668,1.7893,1.1859,Logistics,0
0.2553,1.3957,-3.8275,1.6331,3.5578,1.1932,Retail,0
1.5322,4.6534,-16.7394,2.5425,2.2729,1.2975,Retail,1
2.4417,0.1232,29.3579,1.9653,2.0247,3.0248,SaaS,0
1.6905,3.4834,39.5209,6.7547,2.7644,0.8301,Construction,0
1.8624,3.6266,10.385,3.4711,0.3775,2.4438,Construction,1
3.6358,4.1819,44.9965,0.6207,0.5337,1.6778,SaaS,1
1.5234,4.8722,21.3209,5.7039,0.1999,5.353,SaaS,1
2.1532,4.878,24.1005,12.8564,2.9848,4.035,SaaS,0
3.1779,0.3264,39.1793,7.6994,-0.8685,4.5363,Logistics,0
1.7069,4.1092,0.776,12.9317,-1.9088,0.1058,Construction,1
2.5639,3.2315,4.7986,1.3298,2.1734,1.255,SaaS,0
3.477,3.2367,43.4166,0.8386,4.5967,-1.7883,Retail,0
3.8082,0.6417,43.0674,7.7848,2.2659,-0.9163,Logistics,0
0.7589,3.2509,48.3538,5.8766,3.4805,0.6505,Logistics,1
3.721,4.9124,43.1287,9.2229,2.7095,-1.3454,Logistics,0
2.07,4.5591,-11.084,11.5087,1.4821,4.0263,Logistics,0
1.1813,2.1957,37.6607,10.7722,3.0287,7.9813,SaaS,1
1.9447,0.1997,8.6887,14.0184,3.7687,-0.9918,Logistics,1
3.9241,1.8115,49.3561,4.7704,-0.4269,6.2123,Retail,0
2.0719,4.132,13.0597,1.5086,0.3529,-0.8118,Retail,1
1.4493,3.5075,18.7685,7.3655,-0.4339,4.6991,SaaS,1
2.6069,2.2967,17.0842,-0.1174,1.1652,4.4316,Logistics,0
1.1126,0.2755,2.5216,2.9105,4.1955,7.0272,Retail,0
0.4883,2.1345,-14.7485,1.5341,0.4164,-0.8605,Construction,1
0.6897,2.3451,42.6956,4.7416,0.6213,1.1544,Logistics,1
0.6866,4.6428,36.1873,-0.1093,4.0226,-1.0922,SaaS,1
0.7772,3.2054,-10.2331,-1.4587,1.6076,2.0738,Construction,0
0.7275,1.5583,34.3738,9.1655,1.7481,7.1159,Logistics,0
2.6353,2.6266,23.8093,8.3742,4.0256,5.8152,Construction,1
0.8911,0.3303,8.6401,10.0421,1.4337,5.229,Logistics,0
1.5135,4.8628,-2.2185,9.2266,2.7709,3.3303,Logistics,1
3.6078,1.8003,40.181,-0.057,-1.4005,6.8349,Retail,0
2.0011,2.3893,29.0132,2.9483,-0.7496,2.4944,Construction,0
2.7367,1.7764,18.3418,0.202,0.8306,-0.5031,Construction,1
0.8548,3.4126,22.6698,12.3305,1.4639,6.3759,SaaS,1
0.9307,3.3112,-13.6254,10.6974,4.7601,0.7964,SaaS,0
0.3553,3.5766,13.1744,1.426,4.7946,-1.4637,Construction,1
0.842,1.3407,-6.441,3.8023,3.9584,-0.7396,Retail,0
1.2586,1.5783,-5.4131,14.4325,0.2092,4.0906,Retail,0
0.8726,0.6263,26.2913,8.1007,4.7482,4.0708,Logistics,0
0.5371,3.2775,43.7879,11.6196,2.8254,0.6018,SaaS,0
0.6584,0.199,8.263,2.498,0.7506,5.2718,SaaS,0
1.951,2.9884,-5.4576,1.5709,2.9117,5.7364,SaaS,0
0.9841,4.3485,25.4123,11.3266,-1.8843,7.205,Logistics,0
1.5842,4.4542,40.9831,9.6598,-0.9769,3.8494,Retail,0
2.113,2.2452,32.3823,9.5766,3.8078,5.7942,SaaS,0
2.8235,2.2965,40.813,7.3948,2.519,5.531,Logistics,0
0.3494,0.3848,17.5588,7.5808,0.5494,0.5781,Construction,1
3.2378,3.3538,32.6313,10.5069,1.5047,1.1023,Retail,0
2.586,4.1063,-10.1955,2.59,4.336,2.7848,Construction,1
0.5107,1.2233,4.3792,3.9971,2.421,-1.8096,SaaS,0
3.5196,2.1065,7.2684,12.8178,0.787,0.974,Logistics,1
3.6993,4.1942,15.7907,3.2507,-1.1577,2.7388,Retail,0
0.4321,4.3856,45.0353,7.2873,0.0562,-0.9193,SaaS,1
1.2521,1.2159,41.2008,9.9449,4.8484,-0.7372,Retail,0
3.2636,2.7529,-10.5832,14.9987,1.0615,2.6324,Logistics,1
3.0434,0.9625,-7.9047,5.4,1.3029,5.3097,Logistics,0
0.9012,0.5094,5.0348,5.2776,1.4902,6.3375,SaaS,0
0.9955,4.5556,0.3521,12.324,4.1887,3.4631,Retail,0
1.6078,4.1025,23.034,11.6936,2.2275,2.7475,Logistics,0
2.0412,3.8002,43.1943,10.4283,2.8557,1.8428,Retail,1
2.5494,0.2438,47.3604,5.8749,0.7259,-0.0705,Retail,1
1.6019,4.2186,25.7522,3.507,-1.7964,-0.5344,Construction,1
1.9576,2.1902,38.6711,8.3484,4.5168,5.919,SaaS,0
3.0404,1.712,16.7642,12.8958,4.6439,2.6501,SaaS,0
0.3394,2.7324,-5.4171,13.0242,4.6441,5.9032,Retail,0
1.1593,0.4568,16.7282,-0.1555,4.6058,5.0408,Construction,0
2.9107,3.7832,18.8558,5.282,3.7067,-0.061,Retail,1
3.6018,2.9122,31.972,5.9003,2.7922,3.1031,SaaS,0
2.1444,0.933,-4.6082,14.6195,3.9116,2.4402,SaaS,0
2.222,0.9412,5.7817,9.526,2.2038,2.2387,Retail,0
0.6073,0.9212,5.4819,4.9232,-1.0594,3.4257,Retail,0
1.9002,0.285,47.1608,-1.557,0.7385,7.8208,Retail,0
2.2239,2.939,11.0761,7.6115,4.7991,6.129,SaaS,0
1.1214,4.2017,32.8566,-0.3667,0.458,7.0371,Retail,0
1.2231,0.0875,32.5568,12.1856,4.0748,-1.7036,Retail,1
1.6337,0.245,-1.4119,10.7928,-1.3475,-0.5966,Logistics,1
0.2763,2.8639,20.0309,5.8287,0.3393,-1.1524,SaaS,1
1.4239,4.0975,42.6012,5.2966,0.4567,0.6323,Retail,0
1.0035,1.6337,13.2638,13.2548,-1.6388,2.4189,Construction,0
1.4445,1.7481,46.1582,2.9038,-1.1663,4.4205,SaaS,0
0.6551,2.9817,-4.9879,2.2333,-0.6478,3.0083,Retail,1
3.584,1.3711,-14.8089,13.9664,3.8647,7.0318,Retail,1
2.4557,0.133,42.4018,11.7572,-1.5562,7.3986,Logistics,0
2.7806,3.6761,39.3377,11.9506,0.0909,-0.3648,Logistics,0
3.1989,3.1282,49.4813,1.3183,-1.9288,6.5291,SaaS,0
2.0941,2.9038,27.5575,0.436,2.8694,2.8172,Logistics,0
0.5303,3.7084,45.5682,-1.5575,2.3421,2.5333,Logistics,0
2.241,3.3762,37.8864,2.0297,2.5149,5.8494,SaaS,0
2.43,1.0294,39.1098,11.1612,0.6207,-1.0686,Construction,0
3.0327,1.7624,19.8399,2.0807,-0.5421,6.8249,Retail,0
1.8403,0.6306,6.7655,10.3948,3.0422,4.7086,Retail,0
0.6848,0.6493,45.4191,2.2824,3.6778,6.7526,Logistics,0
1.2783,3.381,10.2482,4.72,-1.0298,7.9448,Retail,0
1.5797,4.293,17.7174,14.7138,1.4078,3.18,Logistics,0
2.6545,4.8137,11.228,2.1618,-0.259,-1.0674,SaaS,1
2.369,3.1417,19.5373,4.3983,-0.8233,-0.3348,SaaS,1
1.5532,0.9205,12.9354,3.1185,3.1403,1.2362,SaaS,1
3.9488,0.5283,-16.6423,-0.1364,1.7667,-0.9645,Retail,0
2.5019,4.0643,41.7434,6.3282,-0.4867,6.1534,Logistics,1
1.1015,2.8938,11.1076,4.4377,0.17,0.9687,Logistics,1
0.5868,3.0914,21.2261,9.8131,4.7666,7.7589,Retail,0
0.7809,3.9073,-10.2569,11.8991,3.9408,5.0259,SaaS,0
1.1346,3.5164,-19.7629,7.2522,4.1596,-0.2657,Construction,0
0.8106,4.1723,-2.8297,-1.4527,1.2201,2.7604,Logistics,0
0.909,0.2811,29.321,8.5217,2.3667,2.6688,Logistics,0
1.2834,3.7376,-13.0564,-1.0584,0.6374,2.9251,Retail,0
0.8588,4.2543,43.6221,8.4781,-1.456,3.3569,Construction,1
3.6077,1.4307,-4.9484,9.6455,0.8075,-1.6883,SaaS,1
0.5049,3.2022,-5.6784,1.362,2.1579,4.863,Logistics,1
2.1931,1.5708,-7.2944,11.9289,0.01,2.8719,Retail,1
1.7595,4.7899,-19.0213,13.4884,3.9357,5.9097,Construction,0
3.933,0.1671,34.0264,11.8225,-0.9423,6.1535,Retail,0
0.6257,2.899,41.2524,3.1869,0.5699,0.3054,Construction,1
1.7119,0.8325,22.9914,7.9729,-1.1257,-1.5158,Retail,1
3.884,3.5611,-6.826,13.5519,0.8338,5.0323,Construction,1
3.4889,0.8795,-0.0305,3.4513,-1.7224,7.7776,Logistics,0
3.3049,1.1769,13.3149,11.9405,-0.0922,2.4666,Construction,0
1.18,2.4719,46.8042,-1.8389,0.8051,0.5961,SaaS,0
0.8494,4.5742,-2.6854,-1.938,1.3472,-0.4333,Logistics,0
2.7408,1.0586,31.2152,10.9151,1.8059,0.8745,SaaS,0
3.7316,0.7212,10.7614,10.9446,-0.0751,1.2792,Logistics,0
2.3157,3.7949,0.8493,11.4126,1.6613,2.2387,Construction,0
2.3721,2.5031,11.9141,13.8105,1.563,4.5541,Logistics,0
1.2639,4.5589,-15.0155,0.0044,0.2132,0.7316,Retail,1
3.1241,0.7331,35.9081,1.9437,3.8114,-1.4902,Construction,0
0.9108,3.2296,-2.9689,13.3633,1.8195,1.7328,Retail,0
1.43,1.1644,30.7788,1.013,0.3259,6.5563,Retail,1
1.8167,0.7838,-15.2156,9.5979,4.6314,2.9835,Retail,0
2.1289,3.4171,46.8569,7.0179,3.9158,7.6478,Retail,0
1.1212,2.9684,-6.489,-0.5857,4.8781,3.0362,SaaS,0
0.6364,3.7741,41.7919,2.8495,2.8456,0.759,Construction,0
2.5204,1.5473,36.6631,6.8463,0.6476,-0.0669,Retail,1
1.2968,2.2399,47.7502,12.49,-0.034,4.9452,SaaS,0
2.4087,2.0274,13.4523,10.0282,2.6432,3.3638,Logistics,0
0.7866,4.9204,30.9178,8.572,4.8657,4.04,Retail,0
2.0283,1.4612,5.9497,6.4326,2.387,5.5513,Retail,0
2.2238,1.4741,-7.0942,3.0776,4.1713,5.259,SaaS,0
0.3969,1.7727,11.0153,0.0272,0.3037,-1.5664,Logistics,1
1.4791,2.823,-8.3976,4.9543,0.8487,6.0257,Logistics,1
0.7108,1.2616,48.7431,-1.5152,4.3439,3.327,SaaS,1
0.4408,4.5764,-13.2627,1.588,3.2981,1.9171,Retail,0
3.9618,1.3284,21.2448,5.3522,4.8699,3.3752,Construction,0
1.4249,4.4791,23.8525,5.1163,3.4233,4.1245,SaaS,0
3.2775,0.5174,17.6656,-1.247,1.1396,-0.5049,Construction,0
1.1676,3.2828,26.353,8.014,1.7175,2.1742,Retail,0
2.7897,4.5349,-11.8673,7.3446,4.3036,1.3559,Retail,1
3.0889,0.8437,18.8513,-0.6722,1.8615,1.5041,Logistics,1
2.4634,4.8416,0.1049,14.0338,-0.2122,-1.0867,Retail,1
1.992,2.2644,45.8123,-0.3105,1.0493,-0.4016,Logistics,0
1.765,4.7286,33.345,12.5322,1.6142,-0.3817,Logistics,0
1.5257,3.3841,48.076,-1.9947,-1.323,1.7322,Retail,1
3.7322,1.5079,-17.3711,12.9988,3.2063,6.9449,Logistics,0
3.3564,0.9415,-0.0407,-1.6648,-1.2345,0.0603,Retail,0
3.8671,1.5187,-6.3204,10.8828,0.8344,2.1619,Logistics,0
0.6723,0.4651,-19.2192,4.1487,3.6324,1.1161,Logistics,1
2.9773,0.7193,-3.0372,10.5497,1.273,5.8738,Retail,0
3.7657,0.5233,27.5143,4.8297,3.8941,-1.4987,Construction,0
0.8887,2.1147,-3.8238,-0.7946,0.3932,-0.0346,SaaS,1
0.4527,3.9779,15.6302,11.0476,4.7035,0.1064,Retail,0
3.0163,0.7069,42.1473,-0.7887,-0.5337,7.9296,Logistics,0
2.383,0.6516,28.5631,13.676,-1.7322,3.7078,SaaS,0
3.3989,3.2171,7.624,-1.1334,4.107,-0.6104,Construction,0
0.7311,0.9859,6.0728,6.1485,3.2654,0.722,Retail,1
3.222,0.4881,11.9015,10.2916,-0.3761,-0.3218,Logistics,0
0.9662,0.8342,-7.6071,4.6852,4.8932,-0.754,Logistics,0
0.8219,4.6187,24.3801,1.693,1.516,5.9718,Retail,0
0.8242,4.1074,5.4907,10.9045,4.6575,2.9575,Logistics,0
3.2954,1.7703,39.6656,11.333,1.5352,4.3121,SaaS,0
2.7277,3.2791,32.9587,13.6858,1.3031,1.3125,Logistics,0
2.1876,2.6864,22.7359,4.3948,1.144,3.537,SaaS,0
1.5636,3.3856,5.4942,6.6063,0.3441,0.5757,SaaS,0
3.5334,3.4134,-5.3048,4.1732,1.7359,1.0804,Retail,0
1.6913,3.1437,34.3306,2.3704,1.1679,4.5224,Logistics,0
3.3031,1.3305,14.0486,10.7676,-1.7428,-0.4965,SaaS,1
1.8687,0.195,-4.2675,3.7741,-0.177,4.1722,Logistics,0
1.6324,2.2778,-6.3378,5.2785,-0.5081,6.5223,SaaS,0
1.9582,4.4549,-8.4219,4.8625,4.072,-0.7958,Construction,1
1.3452,2.8475,34.4013,10.1152,2.1921,6.9746,Retail,0
3.0409,4.162,-3.9709,13.6025,3.3458,-1.2055,Retail,1
2.1103,4.9581,16.865,9.3349,4.6978,1.4891,Retail,1
1.0824,0.8181,11.6082,6.0169,2.5083,4.1051,SaaS,0
3.6184,3.4589,20.5728,11.2465,4.8783,3.5941,Construction,1
1.6588,3.3715,41.4008,8.8965,0.1823,-1.0361,SaaS,0
2.2655,4.8998,40.7423,-0.9696,-0.6961,5.9891,Retail,0
3.6446,4.928,11.5753,-0.3737,0.8232,7.7315,SaaS,0
2.5721,3.4334,-18.9244,-1.3554,1.2956,-0.1877,Retail,0
0.6442,1.2181,9.8511,5.7659,4.2675,6.9513,Logistics,0
3.7714,3.9928,22.4335,12.0395,1.9196,3.5681,SaaS,0
2.5853,0.5351,19.0435,3.3224,0.0453,7.3593,Logistics,0
1.4726,3.9035,25.5935,4.5307,3.1984,-0.2391,SaaS,1
0.7292,4.551,-9.2147,13.4611,1.5408,5.9202,Retail,0
3.2173,1.9142,25.2575,12.2274,-0.8651,-1.4022,Logistics,1
